GAME.#,POSS.#,PLAY.ID,SHOT.CLOCK.THIRD,SHOT.TYPE,CONTESTED?,PAINT.TOUCH,CAUSE.OF.PAINT,PAINT.ATTACKER,DEFENDER-ATTACKER,PLAY.RESULT,POINT.RESULT
24,15,19,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
24,16,20,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Big,Missed 2,0
24,17,21,:10 - :00,N/A,N/A,TRUE,Post-up (inside paint),3 Courtney Ramey,Opponent-Guard,Turnover,0
24,18,22,:20 - :11,Hook (Post),TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Made 2,2
24,19,23,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Turnover,0
24,20,24,:30 - :21,Layup,FALSE,TRUE,Cut,20 Jericho Sims,Opponent-Big,Assisted 2,2
24,21,25,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
24,22,26,:20 - :11,Layup,TRUE,TRUE,Cut,4 Greg Brown,Opponent-Guard,Assisted 2,2
24,23,27,:20 - :11,Layup,TRUE,TRUE,Cut,22 Kai Jones,Opponent-Big,Missed 2,0
24,23,28,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,22 Kai Jones,Opponent-Big,Missed 2,0
24,24,29,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
24,25,30,:10 - :00,Dunk,FALSE,TRUE,Cut,22 Kai Jones,N/A,Assisted 2,2
24,26,31,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
24,27,32,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,22 Kai Jones,Opponent-Big,Floor Foul,0
24,27,33,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,22 Kai Jones,Opponent-Big,Floor Foul,0
24,27,34,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Shot Clock Violation,0
24,28,35,:30 - :21,Layup,TRUE,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Shooting Foul,2
24,29,36,:20 - :11,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Assisted 3,3
24,30,37,:10 - :00,Catch-and-shoot,TRUE,TRUE,P&R Roll Man,22 Kai Jones,Opponent-Big,Made 3,3
24,31,38,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
24,32,39,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Turnover,0
24,33,40,No Shot Clock,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
24,34,41,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
24,35,42,:20 - :11,Hook (Post),TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Missed 2,0
24,36,43,:30 - :21,Layup,TRUE,TRUE,Transition,20 Jericho Sims,Opponent-Big,Shooting Foul,1
24,37,44,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
24,37,45,:30 - :21,Layup,TRUE,TRUE,Offensive Rebound,2 Matt Coleman III,Opponent-Guard,Missed 2,0
24,38,46,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
24,39,47,:20 - :11,Off-the-dribble (2),FALSE,FALSE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Assisted 2,2
24,40,48,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
24,40,49,:20 - :11,Catch-and-shoot,FALSE,TRUE,Cut,1 Andrew Jones,Opponent-Guard,Missed 3,0
24,41,50,:30 - :21,N/A,N/A,TRUE,N/A,N/A,N/A,Offensive Foul,0
24,42,51,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
24,43,52,:10 - :00,N/A,N/A,TRUE,Cut,4 Greg Brown,Opponent-Big,Turnover,0
24,44,53,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
24,45,54,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
24,45,55,:20 - :11,N/A,N/A,TRUE,P&R Ball Handler,3 Courtney Ramey,N/A,Turnover,0
24,46,56,:30 - :21,Dunk,FALSE,TRUE,Cut,22 Kai Jones,Opponent-Guard,Assisted 2,2
24,47,57,:30 - :21,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Made 2,2
24,48,58,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
24,49,59,:30 - :21,Layup,TRUE,TRUE,Transition,22 Kai Jones,Opponent-Guard,Assisted 2,2
24,50,60,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
24,51,61,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
24,52,62,:30 - :21,N/A,N/A,TRUE,Transition,22 Kai Jones,Opponent-Guard,Turnover,0
24,53,63,:20 - :11,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 3,0
24,53,64,:20 - :11,Dunk,FALSE,TRUE,Cut,20 Jericho Sims,Opponent-Big,Assisted 2,2
24,54,65,:10 - :00,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Missed 3,0
24,55,66,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
24,55,67,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
24,56,68,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
24,57,69,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
24,57,70,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Assisted 2,2
24,58,71,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
24,59,72,:20 - :11,Dunk,FALSE,TRUE,Cut,20 Jericho Sims,Opponent-Big,Assisted 2,2
24,60,73,:30 - :21,Dunk,FALSE,TRUE,Transition,4 Greg Brown,N/A,Missed 2,0
24,61,74,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
24,62,75,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
24,63,76,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
24,64,77,:10 - :00,Off-the-dribble (3),TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Assisted 3,3
24,65,78,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
24,66,79,:30 - :21,Dunk,FALSE,TRUE,Transition,4 Greg Brown,N/A,Assisted 2,2
24,67,80,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
24,68,81,:20 - :11,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),2
24,69,81,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,10 Donovan Williams,Opponent-Guard,Missed 2,0
24,70,81,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
24,71,82,:30 - :21,N/A,N/A,TRUE,Transition,4 Greg Brown,Opponent-Big,Turnover,0
25,1,1,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
25,2,2,:30 - :21,Layup,TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Missed 2,0
25,2,3,:30 - :21,Layup,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Made 2,2
25,3,4,:20 - :11,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 3,0
25,3,5,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,4 Greg Brown,Opponent-Big,Made 2,2
25,4,6,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
25,5,7,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Turnover,0
25,6,8,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
25,7,9,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
25,8,10,:10 - :00,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
25,8,11,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Floor Foul,0
25,8,12,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Turnover,0
25,9,13,:30 - :21,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
25,10,14,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Turnover,0
25,11,15,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
25,12,16,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
25,13,17,:30 - :21,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
25,14,18,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
25,15,19,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
25,16,20,:20 - :11,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Made 3,3
25,17,21,:30 - :21,N/A,N/A,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Charge,0
25,18,22,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Offensive Foul,0
25,19,23,:20 - :11,N/A,N/A,TRUE,Cut,4 Greg Brown,Opponent-Big,Turnover,0
25,20,24,:30 - :21,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Made 2,2
25,21,25,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
25,21,26,:30 - :21,Layup,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Shooting Foul,1
25,22,27,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
25,22,28,:20 - :11,Dunk,TRUE,TRUE,Offensive Rebound,4 Greg Brown,Opponent-Big,Made 2,2
25,23,29,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,22 Kai Jones,Opponent-Big,Shooting Foul,1
25,24,30,:30 - :21,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Missed 2,0
25,25,31,:30 - :21,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 3,0
25,26,32,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
25,27,33,:10 - :00,Floater/Runner,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 2,0
25,28,34,:20 - :11,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
25,28,35,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
25,29,36,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
25,30,37,:30 - :21,Dunk,FALSE,TRUE,Cut,20 Jericho Sims,N/A,Assisted 2,2
25,31,38,:10 - :00,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Assisted 3,3
25,32,39,:30 - :21,Floater/Runner,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
25,33,40,:30 - :21,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Assisted 3,3
25,34,41,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
25,35,42,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
25,36,43,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
25,37,44,:30 - :21,N/A,N/A,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Big,Charge,0
25,38,45,:20 - :11,Off-the-dribble (2),TRUE,FALSE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 2,0
25,39,46,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Turnover,0
25,40,47,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
25,40,48,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
25,40,49,:20 - :11,Dunk,FALSE,TRUE,Offensive Rebound,22 Kai Jones,N/A,Made 2,2
25,41,50,:30 - :21,Layup,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Missed 2,0
25,42,51,:10 - :00,N/A,N/A,TRUE,Post-up (on the block),22 Kai Jones,Opponent-Big,Floor Foul,0
25,42,52,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
25,42,53,:10 - :00,Off-the-dribble (2),FALSE,TRUE,Post-up (inside paint),22 Kai Jones,Opponent-Big,Missed 2,0
25,42,54,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,30 Brock Cunningham,Opponent-Big,Turnover,0
25,43,55,:30 - :21,Dunk,FALSE,TRUE,P&R Roll Man,20 Jericho Sims,N/A,Assisted 2,2
25,44,56,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
25,45,57,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
25,46,58,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Turnover,0
25,47,59,:20 - :11,N/A,N/A,TRUE,Cut,22 Kai Jones,Opponent-Big,Floor Foul,0
25,48,60,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
25,49,61,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
25,49,62,:20 - :11,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Assisted 3,3
25,50,63,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
25,50,64,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,22 Kai Jones,Opponent-Big,No Result,0
25,50,65,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Turnover,0
25,51,66,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Shooting Foul,2
25,52,67,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
25,53,68,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
25,54,69,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,5 Royce Hamm Jr.,Opponent-Big,Floor Foul,0
25,55,70,:30 - :21,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Made 3,3
25,56,71,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
25,57,72,:20 - :11,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Assisted 3,3
25,58,73,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
25,59,74,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
25,60,75,:20 - :11,Catch-and-shoot,TRUE,TRUE,Post-up (on the block),22 Kai Jones,Opponent-Guard,Assisted 2,2
25,61,76,:20 - :11,Dunk,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Assisted 2,2
25,62,77,:30 - :21,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 3,0
25,63,78,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
25,64,79,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
25,65,80,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Missed 2,0
25,66,81,:20 - :11,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Missed 2,0
25,66,82,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Assisted 2,2
25,67,83,:20 - :11,Layup,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
25,68,84,:30 - :21,Layup,TRUE,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Missed 2,0
25,69,85,No Shot Clock,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 3,0
25,69,86,No Shot Clock,Floater/Runner,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Shooting Foul,2
26,1,1,:20 - :11,Layup,FALSE,TRUE,P&R Roll Man,20 Jericho Sims,N/A,Assisted 2,2
26,2,2,:10 - :00,N/A,N/A,TRUE,Cut,20 Jericho Sims,Opponent-Guard,Turnover,0
26,3,3,:20 - :11,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
26,3,4,:10 - :00,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 3,0
26,3,5,:20 - :11,Floater/Runner,TRUE,TRUE,Cut,20 Jericho Sims,Opponent-Big,Made 2,2
26,4,6,:20 - :11,N/A,N/A,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Turnover,0
26,5,7,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
26,6,8,:30 - :21,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Made 3,3
26,7,9,:30 - :21,Dunk,TRUE,TRUE,Transition,22 Kai Jones,Opponent-Guard,Shooting Foul,2
26,8,10,:30 - :21,Layup,TRUE,TRUE,Transition,22 Kai Jones,Opponent-Big,Made 2,2
26,9,11,:10 - :00,Floater/Runner,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 2,0
26,9,12,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Guard,Shot Clock Violation,0
26,10,13,:30 - :21,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
26,10,14,:20 - :11,Dunk,TRUE,TRUE,Offensive Rebound,4 Greg Brown,Opponent-Big,Missed 2,0
26,11,15,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Made 3,3
26,12,16,:30 - :21,Floater/Runner,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Shooting Foul,2
26,13,17,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
26,14,18,:30 - :21,Layup,TRUE,TRUE,Transition,2 Matt Coleman III,Opponent-Guard,Made 2,2
26,15,19,:30 - :21,N/A,N/A,TRUE,Transition,4 Greg Brown,Opponent-Big,Charge,0
26,16,20,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
26,17,21,:30 - :21,Dunk,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
26,18,22,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
26,19,23,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
26,20,24,:30 - :21,Dunk,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Assisted 2,2
26,21,25,:20 - :11,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Made 2,2
26,22,26,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,22 Kai Jones,Opponent-Big,Turnover,0
26,23,27,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Shooting Foul,1
26,24,28,:10 - :00,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 2,0
26,25,29,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
26,26,30,:30 - :21,Dunk,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Assisted 2,2
26,27,31,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Shooting Foul,2
26,28,32,:30 - :21,Layup,FALSE,TRUE,Transition,30 Brock Cunningham,N/A,Made 2,2
26,29,33,:10 - :00,Off-the-dribble (2),TRUE,TRUE,Post-up (on the block),3 Courtney Ramey,Opponent-Big,Missed 2,0
26,30,34,:30 - :21,Dunk,FALSE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
26,31,35,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
26,32,36,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
26,33,37,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
26,34,38,:20 - :11,Layup,TRUE,TRUE,Cut,20 Jericho Sims,Opponent-Big,Missed 2,0
26,35,39,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
26,36,40,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
26,37,41,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
26,38,42,:30 - :21,Off-the-dribble (2),TRUE,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Missed 2,0
26,39,43,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,No Result,0
26,39,44,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
26,40,45,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Big,Missed 2,0
26,40,46,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Missed 2,0
26,40,47,:20 - :11,Dunk,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Made 2,2
26,41,48,:30 - :21,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 3,0
26,42,49,:20 - :11,N/A,N/A,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Floor Foul,0
26,42,50,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
26,42,51,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Made 2,2
26,43,52,:30 - :21,Floater/Runner,TRUE,FALSE,N/A,N/A,N/A,Made 2,2
26,44,53,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
26,45,54,:30 - :21,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
26,46,55,:30 - :21,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Made 2,2
26,47,56,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
26,47,57,:10 - :00,Layup,TRUE,TRUE,Cut,20 Jericho Sims,Opponent-Big,Shooting Foul,1
26,48,58,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Guard,Turnover,0
26,49,59,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
26,50,60,:10 - :00,Layup,TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Shooting Foul,0
26,51,61,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
26,52,62,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
26,52,63,:10 - :00,Layup,FALSE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 2,0
26,53,64,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
26,53,65,:10 - :00,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
26,54,66,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
26,54,67,:20 - :11,Catch-and-shoot,TRUE,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Big,Assisted 3,3
26,55,68,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Made 2,2
26,56,69,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
26,57,70,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Shooting Foul,2
26,58,71,:10 - :00,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),2
26,59,72,:20 - :11,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 3,0
26,59,73,:20 - :11,Catch-and-shoot,FALSE,TRUE,Offensive Rebound,30 Brock Cunningham,N/A,Assisted 3,3
26,60,74,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
26,61,75,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Big,Turnover,0
26,62,76,:20 - :11,Layup,TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Shooting Foul,2
26,63,77,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
26,64,78,:20 - :11,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),2
26,65,79,:10 - :00,Hook (Post),TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Missed 2,0
26,66,80,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Shooting Foul,2
26,67,81,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Missed 2,0
26,67,82,:20 - :11,Layup,FALSE,TRUE,Offensive Rebound,20 Jericho Sims,N/A,Made 2,2
26,68,83,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
26,69,84,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Made 2,2
26,70,85,:30 - :21,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),2
26,71,86,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,30 Brock Cunningham,Opponent-Guard,Turnover,0
